LSOA_code,crime_count,avg_distance_to_stadium,LSOA_name
E01000316,248,8.986197397224226,Barnet 027E
E01000194,248,6.077085076987737,Barnet 018C
E01004063,247,17.479683345893875,Southwark 025C
E01000136,247,6.201405905671126,Barnet 038B
E01033489,247,12.881500932451525,Islington 022G
E01033083,247,11.23769466769313,Hounslow 018F
E01004291,247,16.332859511952826,Tower Hamlets 027A
E01000931,247,5.876957507445601,Camden 013C
E01002831,247,6.64323463948938,Kensington and Chelsea 004C
E01032646,247,15.045520271111199,Southwark 036B
E01002022,246,9.96513204639243,Haringey 021B
E01000858,246,9.152021148380912,Camden 018B
E01000958,246,10.336150701251979,Camden 019D
E01033081,245,8.065716166468988,Hounslow 031D
E01032767,245,15.24658866149643,Tower Hamlets 021F
E01002072,245,14.625886844038824,Haringey 025D
E01003960,245,15.022877882372732,Southwark 012A
E01003994,245,14.667723804938541,Southwark 012E
E01002684,245,8.25345997835475,Hounslow 006D
E01000859,245,8.741215166805537,Camden 018C
E01004247,245,19.12856602959732,Tower Hamlets 020C
E01004267,245,18.127167507811187,Tower Hamlets 012D
E01001534,244,12.235094823706646,Enfield 032E
E01004691,244,10.541396332224366,Westminster 019E
E01004031,244,17.254886730882436,Southwark 007B
E01002566,244,7.46645244516559,Hounslow 003C
E01003166,243,17.985970196818762,Lambeth 028D
E01000972,243,6.721953678228745,Camden 010D
E01003601,243,21.846919668038083,Newham 028A
E01000296,243,8.053911847939263,Barnet 023C
E01002506,242,11.007147811160818,Hillingdon 027E
E01000208,242,8.314004182443274,Barnet 033D
E01004717,242,9.67216555158288,Westminster 011D
E01000861,240,9.858056436874481,Camden 019B
E01001876,240,5.357406159906534,Hammersmith and Fulham 001C
E01003558,240,21.02073005756274,Newham 008B
E01000550,240,6.381006638066531,Brent 034B
E01002827,240,7.9281131671156295,Kensington and Chelsea 008D
E01001445,240,22.004003868709603,Enfield 003B
E01004617,239,16.24474280958156,Wandsworth 034D
E01001777,239,14.280930341424526,Hackney 033A
E01001109,239,23.022542799823473,Croydon 013B
E01004444,239,17.457818610149637,Waltham Forest 017D
E01003030,239,14.736331901140925,Lambeth 019D
E01002871,239,7.2633427786776235,Kensington and Chelsea 007B
E01004232,239,17.25142588631649,Tower Hamlets 003C
E01002762,239,11.081855736569333,Islington 011C
E01003303,238,19.109014827661486,Lewisham 039C
E01004052,238,17.218092995196148,Southwark 024E
E01001415,238,13.67397936754293,Enfield 011A
E01000948,238,9.6923538677251,Camden 021D
E01003921,238,15.779214407637886,Southwark 021C
E01002029,237,12.489371384669672,Haringey 016B
E01002070,237,14.138618984402745,Haringey 024C
E01001425,237,16.315170748704553,Enfield 027B
E01032803,237,14.973665536726644,Southwark 036C
E01002739,237,11.994054861564132,Islington 013A
E01004315,237,14.684848864739077,Tower Hamlets 006C
E01002847,236,9.28770597286977,Kensington and Chelsea 015B
E01000939,236,11.351020250444,Camden 029B
E01003246,235,18.66859629368523,Lewisham 002A
E01001739,235,13.450988902868088,Hackney 012D
E01000560,235,4.352155531362651,Brent 023D
E01002774,235,10.310687327104077,Islington 004E
E01000499,235,3.311125825258535,Brent 011B
E01000264,235,7.148458248684135,Barnet 016D
E01001979,234,14.962293223030482,Haringey 011D
E01001987,234,10.03812652166771,Haringey 033C
E01002067,234,14.169948617046101,Haringey 024A
E01000138,233,5.22356671412852,Barnet 040A
E01000245,233,5.315620763581354,Barnet 032E
E01003914,233,16.61582692979377,Southwark 024B
E01001752,233,13.564263803726977,Hackney 025A
E01000943,233,11.131889229532229,Camden 029F
E01002707,232,12.525906832391797,Islington 022B
E01004509,232,12.314892660874078,Wandsworth 010A
E01002078,232,15.789685708919787,Haringey 015C
E01004562,232,13.097260089348485,Wandsworth 002B
E01004545,232,15.327788325345905,Wandsworth 027B
E01000881,232,6.959146911526214,Camden 008A
E01001527,232,13.098350624501451,Enfield 036F
E01001241,231,5.009657900685462,Ealing 024B
E01002883,231,7.531014407528832,Kensington and Chelsea 006B
E01004534,231,12.308734792579855,Wandsworth 008A
E01000131,231,4.858111382191284,Barnet 024E
E01002579,230,8.536566403034886,Hounslow 008B
E01001278,230,3.2565350944659035,Ealing 011C
E01003170,230,17.672512914063407,Lambeth 025E
E01001555,230,16.155853715339795,Enfield 033C
E01002063,230,12.016540612474756,Haringey 036B
E01004733,230,12.272700697196937,Westminster 020C
E01004659,230,8.804276881482604,Westminster 008A
E01004485,230,15.568665291062132,Wandsworth 030B
E01033578,229,18.915019365423916,Newham 013E
E01002785,229,10.627314123535054,Islington 008B
E01003051,229,15.82404019017368,Lambeth 018C
E01003071,229,16.366148011227125,Lambeth 018D
E01000201,229,6.577658442944536,Barnet 028C
E01032512,228,7.116864333123797,Westminster 010F
E01000921,228,9.691893990486117,Camden 003C
E01002041,228,15.247175309358234,Haringey 037C
E01001780,228,13.850760445623987,Hackney 032D
E01000010,228,24.85080838446,Barking and Dagenham 015C
E01003961,228,15.264243776108103,Southwark 012B
E01003117,228,16.86885460480132,Lambeth 029B
E01002887,227,9.407103863911036,Kensington and Chelsea 010A
E01004652,227,7.732013116688254,Westminster 017A
E01000510,227,2.184137671613441,Brent 014C
E01002742,227,12.67054529757055,Islington 006A
E01003945,227,19.72920229489628,Southwark 033A
E01000310,227,4.634772420747982,Barnet 034C
E01001761,226,14.98820858246046,Hackney 016F
E01003502,226,20.674381744229464,Newham 030C
E01000308,225,3.5245996666623696,Barnet 036D
E01032574,225,15.55104917783673,Enfield 037E
E01000125,225,5.496768057600036,Barnet 024A
E01033585,225,20.717590404509107,Newham 034J
E01003763,225,22.856159636198907,Redbridge 009E
E01002693,225,7.203108735707729,Hounslow 029D
E01003916,224,16.070231732788596,Southwark 020B
E01000139,224,5.459430820031754,Barnet 041B
E01001513,224,18.749930386290238,Enfield 012F
E01003255,223,20.242077527628656,Lewisham 021B
E01003118,223,17.215746825332406,Lambeth 029C
E01000976,223,23.59846308068811,Croydon 022B
E01001844,223,16.28036547215871,Hackney 022D
E01004076,223,22.041532450270065,Sutton 011A
E01033725,222,13.574902880702881,Hillingdon 015F
E01000239,222,5.10219428488625,Barnet 031A
E01001417,222,14.686986632410479,Enfield 011B
E01001836,222,16.33891531503533,Hackney 022A
E01002568,222,7.527219266401608,Hounslow 003D
