LSOA_code,crime_count,avg_distance_to_stadium,LSOA_name
E01002839,343,9.387892029758959,Kensington and Chelsea 013C
E01032573,343,7.170011617618736,Hounslow 029E
E01003169,343,17.21209187578756,Lambeth 025D
E01002795,342,12.029398111311965,Islington 013D
E01004293,342,15.498386781042315,Tower Hamlets 027B
E01033707,342,14.23452538651962,Hackney 021I
E01004422,339,16.764440636879474,Waltham Forest 022A
E01001662,339,21.26680329083145,Greenwich 037A
E01033724,338,14.173776945173056,Hillingdon 016F
E01004022,337,16.124888904471312,Southwark 004C
E01002678,337,8.753955823918943,Hounslow 009B
E01003055,337,15.344502356104588,Lambeth 016D
E01003778,337,21.043227232585238,Redbridge 014E
E01004653,336,7.251651813490601,Westminster 014A
E01003058,336,15.103028845393412,Lambeth 015E
E01003324,336,21.632622555591468,Lewisham 020E
E01002031,335,12.668084021939048,Haringey 016D
E01033726,333,23.99649978312781,Greenwich 034E
E01002747,333,12.337953691442356,Islington 006B
E01003215,332,19.251847055956905,Lewisham 005E
E01001751,332,13.684885463195808,Hackney 031B
E01004057,331,17.886378953748412,Southwark 008B
E01002805,330,11.545652091756537,Islington 003B
E01004202,330,15.216105463356438,Tower Hamlets 005B
E01001756,330,13.947826577599095,Hackney 030C
E01000883,328,7.201488500659711,Camden 008C
E01004203,327,15.606830446895838,Tower Hamlets 005C
E01001507,327,19.02185737172482,Enfield 012D
E01000211,326,6.466802231205789,Barnet 035C
E01033489,326,12.88750385239097,Islington 022G
E01000920,325,11.93559252350802,Camden 027D
E01000872,325,4.893847593482944,Camden 005B
E01000933,324,6.241933921495134,Camden 020C
E01002036,323,16.00648260578186,Haringey 002A
E01004005,323,17.77844299122555,Southwark 023D
E01002821,323,10.085774507458082,Kensington and Chelsea 014A
E01002852,323,5.6815409238637935,Kensington and Chelsea 001A
E01004326,322,16.06014913247995,Tower Hamlets 017D
E01000144,322,5.911715372781806,Barnet 038C
E01002706,321,13.345883605343912,Islington 023E
E01002914,320,10.617689326621827,Kensington and Chelsea 019E
E01003186,320,14.620435860785378,Lambeth 007D
E01003250,320,18.140868949789276,Lewisham 001E
E01004238,318,18.84871935720445,Tower Hamlets 008D
E01002859,318,10.884482436216404,Kensington and Chelsea 012C
E01004212,318,15.804067057610018,Tower Hamlets 011D
E01002069,316,14.485750225152298,Haringey 024B
E01002066,315,14.966619898065519,Haringey 025A
E01001249,315,5.830265288742837,Ealing 028A
E01002077,315,15.275932545766667,Haringey 012B
E01002068,315,15.188386249196062,Haringey 025B
E01003213,314,20.00141786446998,Lewisham 008C
E01033093,314,11.815010401506392,Wandsworth 010F
E01001536,314,17.349762895002673,Enfield 008B
E01003619,314,19.548452171005472,Newham 012D
E01004392,313,17.473428496758004,Waltham Forest 017A
E01002831,312,6.643863195423399,Kensington and Chelsea 004C
E01033587,312,24.758303454010246,Barking and Dagenham 021E
E01003016,311,12.834332989923471,Lambeth 036C
E01032722,311,14.715628610235937,Southwark 012F
E01000913,311,8.995767311684144,Camden 001E
E01000490,310,5.270898730501806,Brent 023A
E01001087,310,19.751857219890663,Croydon 003C
E01003979,310,15.338571017119675,Southwark 006E
E01004290,309,16.55087592849597,Tower Hamlets 016D
E01002734,309,11.833475360245648,Islington 005B
E01001994,309,8.881615121670057,Haringey 030A
E01001794,306,15.6503160721671,Hackney 011C
E01004662,305,9.117116634517814,Westminster 012D
E01000797,305,22.936925195343434,Bromley 013E
E01000251,305,12.590059060799867,Barnet 002D
E01000939,304,11.345408611667283,Camden 029B
E01003475,303,15.251795400464712,Merton 001D
E01003515,303,21.89032835237006,Newham 036D
E01004063,303,17.480653564343047,Southwark 025C
E01002570,303,7.255332485603242,Hounslow 001B
E01004438,302,20.25986993437422,Waltham Forest 024C
E01004215,301,19.558258685654266,Tower Hamlets 028A
E01001013,301,23.052175864048042,Croydon 020B
E01001833,300,14.4261055858195,Hackney 014D
E01002022,300,9.974617218162013,Haringey 021B
E01001941,300,6.851925435178517,Hammersmith and Fulham 005C
E01000740,300,21.258897303902184,Bromley 005A
E01004747,300,12.317790423827686,Westminster 021E
E01000859,299,8.740007553046002,Camden 018C
E01002702,299,13.110507285046268,Islington 023B
E01002026,299,12.65353397245315,Haringey 016A
E01003788,299,23.814335032497322,Redbridge 029D
E01003071,298,16.36700593533874,Lambeth 018D
E01004310,298,14.912447675769693,Tower Hamlets 015E
E01004252,297,18.20915426064293,Tower Hamlets 024A
E01003030,297,14.733699993242073,Lambeth 019D
E01000129,295,5.187663710152578,Barnet 024D
E01000958,295,10.334743847598695,Camden 019D
E01000316,293,8.985202963904168,Barnet 027E
E01000898,293,7.9104760426019824,Camden 008E
E01003807,293,10.05001244018996,Richmond upon Thames 005B
E01002056,293,13.71212305717398,Haringey 032C
E01000296,292,8.063523622823459,Barnet 023C
E01002684,292,8.242646078045587,Hounslow 006D
E01002749,292,12.405833657824651,Islington 006D
E01003303,292,19.098801663005702,Lewisham 039C
E01002871,292,7.261646989211948,Kensington and Chelsea 007B
E01000257,292,7.548189627583948,Barnet 017B
E01004031,292,17.260048432883632,Southwark 007B
E01003921,292,15.776124936237279,Southwark 021C
E01000861,292,9.855645949533276,Camden 019B
E01004683,291,8.79998604138545,Westminster 015B
E01000194,291,6.086145358471335,Barnet 018C
E01032646,291,15.04612193793541,Southwark 036B
E01000931,291,5.871300195878634,Camden 013C
E01002506,291,11.009385134025793,Hillingdon 027E
E01000477,290,1.7115990984378449,Brent 026D
E01001739,290,13.453968264516291,Hackney 012D
E01000307,290,4.1691514545610575,Barnet 039D
E01004717,290,9.675813829232176,Westminster 011D
E01000972,290,6.71384361892107,Camden 010D
E01001136,290,22.46320842441341,Croydon 007A
E01004247,290,19.124769057588672,Tower Hamlets 020C
E01000560,290,4.361083615135927,Brent 023D
E01000858,289,9.151798614484662,Camden 018B
E01002827,289,7.930966156700421,Kensington and Chelsea 008D
E01004545,288,15.337662161599237,Wandsworth 027B
E01004321,288,15.650877618710203,Tower Hamlets 021C
E01002179,288,5.731790211167475,Harrow 013A
E01000550,288,6.380636715867733,Brent 034B
E01004052,288,17.217269316994543,Southwark 024E
E01004733,288,12.272599807036702,Westminster 020C
E01002072,288,14.62685570262447,Haringey 025D
E01002009,288,9.525772483730371,Haringey 035D
E01001425,287,16.312103929236894,Enfield 027B
E01004485,287,15.568239284772819,Wandsworth 030B
E01003246,287,18.66079001295224,Lewisham 002A
E01000948,287,9.686797485382051,Camden 021D
E01002029,287,12.48973879104264,Haringey 016B
E01003317,286,21.312660894288747,Lewisham 020A
E01000208,286,8.30869674978408,Barnet 033D
E01000965,286,6.351029702181768,Camden 016C
E01002719,286,12.66943464116561,Islington 016B
E01000245,285,5.318278689245438,Barnet 032E
E01002762,285,11.087627274737237,Islington 011C
E01002847,285,9.287346496727805,Kensington and Chelsea 015B
E01001445,285,21.99929180348073,Enfield 003B
E01003051,285,15.828167990439212,Lambeth 018C
E01003166,285,17.98712845928801,Lambeth 028D
E01004617,285,16.247454808370097,Wandsworth 034D
E01001761,285,14.990746561119781,Hackney 016F
E01004315,284,14.682434854723713,Tower Hamlets 006C
E01000943,284,11.132306923590422,Camden 029F
E01004600,284,12.599150433889083,Wandsworth 018C
E01004267,284,18.1269518454298,Tower Hamlets 012D
E01002566,283,7.4767838949998735,Hounslow 003C
E01002774,283,10.306045489026584,Islington 004E
E01001979,282,14.958193996489394,Haringey 011D
E01033585,282,20.710964729874707,Newham 034J
E01004232,282,17.25628570052997,Tower Hamlets 003C
E01032803,282,14.97437509436408,Southwark 036C
E01001752,282,13.562406819063789,Hackney 025A
E01003994,282,14.667050886046502,Southwark 012E
E01001109,282,23.014565847756522,Croydon 013B
E01002565,281,7.594171809750651,Hounslow 006B
E01004691,281,10.548914842978629,Westminster 019E
E01004444,281,17.454884230487625,Waltham Forest 017D
E01001844,281,16.286453558637056,Hackney 022D
E01032767,281,15.242544561396425,Tower Hamlets 021F
E01001777,280,14.275172315198171,Hackney 033A
E01003558,280,21.02085378490699,Newham 008B
E01002070,280,14.142167408575736,Haringey 024C
E01000250,280,12.299528330765632,Barnet 001C
E01000499,280,3.3143257424586663,Brent 011B
E01002785,280,10.625062389738742,Islington 008B
E01003960,279,15.022912462647318,Southwark 012A
E01002041,279,15.248115750274884,Haringey 037C
E01001278,279,3.258220043776741,Ealing 011C
E01000921,279,9.68962684438775,Camden 003C
E01032512,279,7.109826323410633,Westminster 010F
E01003601,279,21.850731022592434,Newham 028A
E01004562,279,13.091350230248864,Wandsworth 002B
E01003170,278,17.676184018763134,Lambeth 025E
E01002883,278,7.526594010552984,Kensington and Chelsea 006B
E01001836,278,16.33736433789127,Hackney 022A
E01001768,277,14.945842912328617,Hackney 006D
E01000138,277,5.223040054725717,Barnet 040A
E01003914,277,16.61852501051646,Southwark 024B
E01002067,277,14.177392351933108,Haringey 024A
E01004534,277,12.305101965010795,Wandsworth 008A
E01033578,277,18.90949856685345,Newham 013E
E01033083,277,11.234723408017723,Hounslow 018F
E01001415,276,13.67792141246257,Enfield 011A
E01001876,275,5.356620110078976,Hammersmith and Fulham 001C
E01001241,275,5.014994143769759,Ealing 024B
E01004061,275,17.224594567512973,Southwark 025A
E01002693,274,7.198185339104556,Hounslow 029D
E01002707,274,12.528693604064319,Islington 022B
E01000264,274,7.1457247082794915,Barnet 016D
E01004652,274,7.730609596420419,Westminster 017A
E01004659,274,8.805493430745454,Westminster 008A
E01000136,274,6.205186308253752,Barnet 038B
E01004703,274,7.771637786943019,Westminster 007B
E01002887,273,9.402557837560376,Kensington and Chelsea 010A
E01001527,273,13.097701308131239,Enfield 036F
E01004591,273,13.274013882784606,Wandsworth 005C
E01004291,273,16.330573194551654,Tower Hamlets 027A
E01002739,273,11.993586591902256,Islington 013A
E01000881,272,6.956442062687593,Camden 008A
E01002738,272,12.638410425972452,Islington 009A
E01001987,271,10.041138691933837,Haringey 033C
E01000491,271,4.8623177681852905,Brent 030B
E01003916,271,16.067114804203083,Southwark 020B
E01001450,271,17.209655444352663,Enfield 015C
E01002803,271,12.51194342786149,Islington 020E
E01001513,270,18.75788852630289,Enfield 012F
E01002078,270,15.787221466946692,Haringey 015C
E01002779,270,13.20303642899218,Islington 012C
E01033081,270,8.063387997214802,Hounslow 031D
E01000237,270,5.009029797637958,Barnet 032A
E01000131,270,4.848922736009057,Barnet 024E
E01033737,270,24.75169615030321,Greenwich 042B
E01001534,269,12.225845742084202,Enfield 032E
E01003945,269,19.72191401914074,Southwark 033A
E01003953,269,17.686046691080417,Southwark 028A
E01003978,269,15.69479213110923,Southwark 004B
E01032579,269,19.834680002271966,Lewisham 039E
E01002579,269,8.537005767463326,Hounslow 008B
E01002742,269,12.671964327637303,Islington 006A
E01003107,267,13.922925101645497,Lambeth 003D
E01001780,267,13.849357539430017,Hackney 032D
E01000010,265,24.855542804363335,Barking and Dagenham 015C
E01001874,264,5.696403742366957,Hammersmith and Fulham 001A
E01000945,264,10.342414644793484,Camden 023B
E01004219,264,19.40411406955946,Tower Hamlets 035B
E01000558,264,4.665513505730017,Brent 015F
E01003255,264,20.23706539012551,Lewisham 021B
